忽,虎,ㄏㄨ,5FFD,False
怇,雞,ㄐㄩˋ,6007,False
怏,羊,ㄧㄤˋ,600F,False
怙,虎,ㄏㄨˋ,6019,False
怚,雞,ㄐㄩˋ,601A,False
思,鼠,ㄙˋ,601D,True
怢,兔,ㄊㄨ,6022,True
怤,虎,ㄈㄨ,6024,False
急,雞,ㄐㄧˊ,6025,False
怫,虎,ㄈㄨˊ,602B,False
怾,豬,ㄓˇ,603E,False
恀,鼠,ㄕˋ,6040,True
恃,鼠,ㄕˋ,6043,False
恉,豬,ㄓˇ,6049,False
恕,鼠,ㄕㄨˋ,6055,False
恙,羊,ㄧㄤˋ,6059,False
悇,兔,ㄊㄨˊ,6087,True
悸,雞,ㄐㄧˋ,60B8,False
惈,狗,ㄍㄨㄛˇ,60C8,False
惎,雞,ㄐㄧˋ,60CE,False
惑,猴,ㄏㄨㄛˋ,60D1,False
惒,猴,ㄏㄜˊ,60D2,False
惚,虎,ㄏㄨ,60DA,True
惧,雞,ㄐㄩˋ,60E7,False
愫,鼠,ㄙㄨˋ,612B,False
愬,鼠,ㄙㄨˋ,612C,True
愱,雞,ㄐㄧˊ,6131,False
愳,雞,ㄐㄩˋ,6133,False
愼,蛇,ㄕㄣˋ,613C,False
慃,羊,ㄧㄤˇ,6143,False
慎,蛇,ㄕㄣˋ,614E,False
慑,蛇,ㄕㄜˋ,6151,True
慖,狗,ㄍㄨㄛˊ,6156,False
慴,蛇,ㄕㄜˋ,6174,True
慹,豬,ㄓˊ,6179,True
憄,豬,ㄓˋ,6184,False
憟,鼠,ㄙㄨˋ,619F,False
憿,雞,ㄐㄧ,61BF,True
懅,雞,ㄐㄩˋ,61C5,True
懎,蛇,ㄙㄜˋ,61CE,False
懥,豬,ㄓˋ,61E5,False
懩,羊,ㄧㄤˇ,61E9,False
懫,豬,ㄓˋ,61EB,True
懯,虎,ㄈㄨ,61EF,False
懰,牛,ㄌㄧㄡˊ,61F0,False
懻,雞,ㄐㄧˋ,61FB,False
懼,雞,ㄐㄩˋ,61FC,False
懾,蛇,ㄕㄜˋ,61FE,True
戍,鼠,ㄕㄨˋ,620D,False
戎,龍,ㄖㄨㄥˊ,620E,False
戏,虎,ㄏㄨ,620F,True
或,猴,ㄏㄨㄛˋ,6216,True
戟,雞,ㄐㄧˇ,621F,False
戠,鼠,ㄕˋ,6220,False
戢,雞,ㄐㄧˊ,6222,False
戯,虎,ㄏㄨ,622F,True
戱,虎,ㄏㄨ,6231,True
戶,虎,ㄏㄨˋ,6236,False
户,虎,ㄏㄨˋ,6237,False
戸,虎,ㄏㄨˋ,6238,False
戺,鼠,ㄕˋ,623A,False
戽,虎,ㄏㄨˋ,623D,False
扈,虎,ㄏㄨˋ,6248,False
払,虎,ㄈㄨˊ,6255,False
执,豬,ㄓˊ,6267,False
扬,羊,ㄧㄤˊ,626C,False
扟,蛇,ㄕㄣ,625F,False
扭,牛,ㄋㄧㄡˇ,626D,False
扶,虎,ㄈㄨˊ,6276,True
扺,豬,ㄓˇ,627A,False
扻,豬,ㄓˋ,627B,True
技,雞,ㄐㄧˋ,6280,False
抅,雞,ㄐㄩ,6285,False
抇,虎,ㄏㄨˊ,6287,True
抌,蛇,ㄕㄣˋ,628C,True
抒,鼠,ㄕㄨ,6292,False
折,蛇,ㄕㄜˊ,6298,True
抙,虎,ㄈㄨ,6299,True
抚,虎,ㄏㄨ,629A,True
抝,牛,ㄋㄧㄡˋ,629D,True
护,虎,ㄏㄨˋ,62A4,False
抧,豬,ㄓˇ,62A7,False
抰,羊,ㄧㄤˇ,62B0,False
抲,猴,ㄏㄜ,62B2,False
抹,馬,ㄇㄚ,62B9,True
抻,蛇,ㄕㄣ,62BB,True
拂,虎,ㄈㄨˊ,62C2,True
拄,豬,ㄓㄨˇ,62C4,False
拊,虎,ㄈㄨˇ,62CA,False
拒,雞,ㄐㄩˇ,62D2,True
拓,豬,ㄓˊ,62D3,True
拗,牛,ㄋㄧㄡˋ,62D7,True
拘,狗,ㄍㄡ,62D8,True
拠,雞,ㄐㄩˋ,62E0,False
拢,龍,ㄌㄨㄥˇ,62E2,False
㧣,豬,ㄓㄨˋ,39E3,False
拭,鼠,ㄕˋ,62ED,False
拾,蛇,ㄕㄜˋ,62FE,True
挃,豬,ㄓˋ,6303,False
指,豬,ㄓˇ,6307,False
挊,龍,ㄋㄨㄥˋ,630A,False
挙,雞,ㄐㄩˇ,6319,False
挚,豬,ㄓˋ,631A,False
挤,雞,ㄐㄧˇ,6324,False
挵,龍,ㄋㄨㄥˋ,6335,True
挶,雞,ㄐㄩˊ,6336,False
捄,雞,ㄐㄩ,6344,True
捇,猴,ㄏㄨㄛˋ,6347,False
捈,兔,ㄊㄨˊ,6348,False
㧻,豬,ㄗㄨˊ,39FB,True
㧾,虎,ㄏㄨ,39FE,False
捨,蛇,ㄕㄜˇ,6368,False
捬,虎,ㄈㄨˇ,636C,False
据,雞,ㄐㄩ,636E,True
捸,兔,ㄊㄨ,6378,False
捽,豬,ㄗㄨˊ,637D,True
掊,虎,ㄈㄨˋ,638A,True
掎,雞,ㄐㄧˇ,638E,False
掓,鼠,ㄕㄨˊ,6393,False
掝,猴,ㄏㄨㄛˋ,639D,True
掬,雞,ㄐㄩ,63AC,True
掴,狗,ㄍㄨㄛˊ,63B4,False
掷,豬,ㄓˋ,63B7,True
提,鼠,ㄕˊ,63D0,True
揓,鼠,ㄕˋ,63D3,False
揖,雞,ㄐㄧˊ,63D6,True
揚,羊,ㄧㄤˊ,63DA,False
揤,雞,ㄐㄧˊ,63E4,False
揬,兔,ㄊㄨˊ,63EC,False
揲,蛇,ㄕㄜˊ,63F2,True
㨨,牛,ㄌㄧㄡˋ,3A28,False
搆,狗,ㄍㄡˋ,6406,False
搑,龍,ㄖㄨㄥˇ,6411,False
搘,豬,ㄓ,6418,False
搰,虎,ㄏㄨˊ,6430,True
搷,蛇,ㄕㄣ,6437,True
摂,蛇,ㄕㄜˋ,6442,True
摄,蛇,ㄕㄜˋ,6444,True
摅,鼠,ㄕㄨ,6445,False
摎,牛,ㄌㄧㄡˊ,644E,True
摑,狗,ㄍㄨㄛˊ,6451,False
摢,虎,ㄏㄨˋ,6462,False
摩,馬,ㄇㄚ,6469,True
摭,豬,ㄓˊ,646D,True
摯,豬,ㄓˋ,646F,False
摴,鼠,ㄕㄨ,6474,False
摵,蛇,ㄕㄜˋ,6475,True
撀,狗,ㄍㄡˋ,6480,False
撃,雞,ㄐㄧˊ,6483,False
搱,豬,ㄓˋ,6431,False
撕,鼠,ㄙ,6495,True
撠,雞,ㄐㄧˇ,64A0,False
撫,虎,ㄏㄨ,64AB,True
擊,雞,ㄐㄧˋ,64CA,True
據,雞,ㄐㄩˋ,64DA,False
擠,雞,ㄐㄧˇ,64E0,False
擧,雞,ㄐㄩˇ,64E7,False
擭,虎,ㄏㄨˋ,64ED,True
擮,雞,ㄐㄧˊ,64EE,False
擲,豬,ㄓ,64F2,True
擵,馬,ㄇㄚ,64F5,True
擿,豬,ㄓˋ,64FF,True
攁,羊,ㄧㄤˇ,6501,False
攄,鼠,ㄕㄨ,6504,False
攉,猴,ㄏㄨㄛ,6509,True
攏,龍,ㄌㄨㄥˇ,650F,False
攝,蛇,ㄕㄜˋ,651D,True
攠,馬,ㄇㄚ,6520,True
支,豬,ㄓ,652F,False
攲,雞,ㄐㄧ,6532,True
敆,猴,ㄏㄜˊ,6546,False
敋,狗,ㄍㄨㄛˊ,654B,True
敭,羊,ㄧㄤˊ,656D,False
数,鼠,ㄕㄨˇ,6570,True
敱,豬,ㄓㄨˊ,6571,True
敷,虎,ㄈㄨ,6577,False
數,鼠,ㄕㄨˇ,6578,True
斁,兔,ㄉㄨˋ,6581,True
斛,虎,ㄏㄨˊ,659B,False
斧,虎,ㄈㄨˇ,65A7,False
斯,鼠,ㄙ,65AF,False
斸,豬,ㄓㄨˊ,65B8,True
施,鼠,ㄕˇ,65BD,True
斿,牛,ㄌㄧㄡˊ,65BF,True
旈,牛,ㄌㄧㄡˊ,65C8,False
旉,虎,ㄈㄨ,65C9,False
族,豬,ㄗㄨˊ,65CF,True
旒,牛,ㄌㄧㄡˊ,65D2,False
旘,豬,ㄓˋ,65D8,False
旡,雞,ㄐㄧˋ,65E1,False
既,雞,ㄐㄧˋ,65E2,True
旣,雞,ㄐㄧˋ,65E3,True
旤,猴,ㄏㄨㄛˋ,65E4,False
旨,豬,ㄓˇ,65E8,False
时,鼠,ㄕˊ,65F6,False
旸,羊,ㄧㄤˊ,65F8,False
旹,鼠,ㄕˊ,65F9,False
昈,虎,ㄏㄨˋ,6608,False
昒,虎,ㄏㄨ,6612,False
昚,蛇,ㄕㄣˋ,661A,False
昛,雞,ㄐㄩˋ,661B,False
昜,羊,ㄧㄤˊ,661C,False
是,鼠,ㄕˋ,662F,False
昰,鼠,ㄕˋ,6630,True
昵,豬,ㄓˋ,6635,True
昽,龍,ㄌㄨㄥˊ,663D,False
時,鼠,ㄕˊ,6642,False
晊,豬,ㄓˇ,664A,False
晢,豬,ㄓˋ,6662,True
晣,豬,ㄓˋ,6663,True
智,豬,ㄓ,667A,True
暑,鼠,ㄕㄨˇ,6691,False
暊,虎,ㄈㄨˇ,668A,False
暍,猴,ㄏㄜˋ,668D,True
暏,兔,ㄉㄨˇ,668F,False
暘,羊,ㄧㄤˊ,6698,False
暨,雞,ㄐㄧˋ,66A8,False
曁,雞,ㄐㄧˋ,66C1,False
曙,鼠,ㄕㄨˇ,66D9,True
曤,猴,ㄏㄨㄛˋ,66E4,False
曧,龍,ㄖㄨㄥˊ,66E7,False
曨,龍,ㄌㄨㄥˊ,66E8,False
曶,虎,ㄏㄨ,66F6,False
曷,猴,ㄏㄜˊ,66F7,False
書,鼠,ㄕㄨ,66F8,False
服,虎,ㄈㄨˋ,670D,True
朝,豬,ㄓㄨ,671D,True
朞,雞,ㄐㄧ,671E,True
期,雞,ㄐㄧ,671F,True
朧,龍,ㄌㄨㄥˇ,6727,True
朮,豬,ㄓㄨˊ,672E,True
术,鼠,ㄕㄨˋ,672F,True
朱,鼠,ㄕㄨˊ,6731,True
机,雞,ㄐㄧ,673A,False
杀,蛇,ㄕㄜˋ,6740,True
杜,兔,ㄉㄨˋ,675C,False
束,鼠,ㄕㄨˋ,675F,False
杨,羊,ㄧㄤˊ,6768,False
杩,馬,ㄇㄚˇ,6769,True
极,雞,ㄐㄧˊ,6781,False
杫,鼠,ㄙˋ,676B,False
杸,鼠,ㄕㄨ,6778,False
杻,牛,ㄋㄧㄡˇ,677B,True
杼,鼠,ㄕㄨˋ,677C,True
构,狗,ㄍㄡˋ,6784,True
枅,雞,ㄐㄧ,6785,True
枎,虎,ㄈㄨ,678E,True
枑,虎,ㄏㄨˋ,6791,False
枓,豬,ㄓㄨˇ,6793,True
果,狗,ㄍㄨㄛˇ,679C,True
枝,豬,ㄓ,679D,True
枢,鼠,ㄕㄨ,67A2,False
枱,鼠,ㄙˋ,67B1,True
枳,豬,ㄓˇ,67B3,True
枸,狗,ㄍㄡ,67B8,True
枹,虎,ㄈㄨˊ,67B9,True
枾,鼠,ㄕˋ,67BE,False
柇,猴,ㄏㄜˊ,67C7,False
柍,羊,ㄧㄤ,67CD,False
柎,虎,ㄈㄨˋ,67CE,True
柚,豬,ㄓㄨˊ,67DA,True
柛,蛇,ㄕㄣ,67DB,False
柜,雞,ㄐㄩˇ,67DC,True
柣,豬,ㄓˋ,67E3,True
柤,豬,ㄗㄨˇ,67E4,True
柫,虎,ㄈㄨˊ,67EB,False
柱,豬,ㄓㄨˇ,67F1,True
柳,牛,ㄌㄧㄡˇ,67F3,False
柶,鼠,ㄙˋ,67F6,False
柷,豬,ㄓㄨˋ,67F7,False
柹,鼠,ㄕˋ,67F9,False
柿,鼠,ㄕˋ,67FF,False
栀,豬,ㄓ,6800,False
栁,牛,ㄌㄧㄡˇ,6801,False
栄,龍,ㄖㄨㄥˊ,6804,False
栉,豬,ㄓˋ,6809,True
栊,龍,ㄌㄨㄥˊ,680A,False
树,鼠,ㄕㄨˋ,6811,False
栜,蛇,ㄕㄜˋ,681C,True
株,豬,ㄓㄨ,682A,False
样,羊,ㄧㄤˋ,6837,True
核,虎,ㄏㄨˊ,6838,True
栺,豬,ㄓˇ,683A,False
栻,鼠,ㄕˋ,683B,True
栿,虎,ㄈㄨˊ,683F,False
桎,豬,ㄓˊ,684E,True
桔,雞,ㄐㄩˊ,6854,True
桴,虎,ㄈㄨˊ,6874,False
桺,牛,ㄌㄧㄡˇ,687A,False
梇,龍,ㄌㄨㄥˋ,6887,False
梌,兔,ㄊㄨˊ,688C,False
梔,豬,ㄓ,6894,False
梞,雞,ㄐㄧˋ,689E,False
梩,鼠,ㄙˋ,68A9,True
梮,雞,ㄐㄩˊ,68AE,False
梳,鼠,ㄕㄨ,68B3,False
梽,豬,ㄓˋ,68BD,False
棋,雞,ㄐㄧ,68CB,True
棘,雞,ㄐㄧˊ,68D8,False
棴,虎,ㄈㄨˊ,68F4,False
棽,蛇,ㄕㄣ,68FD,True
椁,狗,ㄍㄨㄛˇ,6901,False
椇,雞,ㄐㄩˇ,6907,False
椈,雞,ㄐㄩˊ,6908,False
植,豬,ㄓˊ,690D,False
椐,雞,ㄐㄩ,6910,False
椟,兔,ㄉㄨˊ,691F,False
椥,豬,ㄓ,6925,False
椮,蛇,ㄕㄣ,692E,True
椱,猴,ㄈㄡˋ,6931,False
椹,蛇,ㄕㄣˋ,6939,True
楀,雞,ㄐㄩˇ,6940,True
楁,猴,ㄏㄜˊ,6941,False
楇,猴,ㄏㄨㄛˋ,6947,False
楊,羊,ㄧㄤˊ,694A,False
楒,鼠,ㄙ,6952,False
楖,雞,ㄐㄧˊ,6956,True
楛,虎,ㄏㄨˋ,695B,True
楜,虎,ㄏㄨˊ,695C,False
楫,雞,ㄐㄧˊ,696B,False
楮,豬,ㄓㄨ,696E,True
極,雞,ㄐㄧˊ,6975,False
榉,雞,ㄐㄩˇ,6989,False
榘,雞,ㄐㄩˇ,6998,False
榑,虎,ㄈㄨˊ,6991,True
榕,龍,ㄖㄨㄥˊ,6995,False
榡,鼠,ㄙㄨˋ,69A1,False
榪,馬,ㄇㄚˇ,69AA,True
榮,龍,ㄖㄨㄥˊ,69AE,False
榯,鼠,ㄕˊ,69AF,False
榰,豬,ㄓ,69B0,False
榴,牛,ㄌㄧㄡˊ,69B4,False
榵,龍,ㄖㄨㄥˊ,69B5,False
榹,鼠,ㄙ,69B9,False
槅,猴,ㄏㄜˊ,69C5,True
槉,雞,ㄐㄧˊ,69C9,False
構,狗,ㄍㄡˋ,69CB,False
様,羊,ㄧㄤˋ,69D8,False
槠,豬,ㄓㄨ,69E0,False
槨,狗,ㄍㄨㄛˇ,69E8,False
槭,蛇,ㄙㄜˋ,69ED,True
槮,蛇,ㄕㄣ,69EE,True
槲,虎,ㄏㄨˊ,69F2,False
槴,虎,ㄏㄨˋ,69F4,False
樍,雞,ㄐㄧ,6A0D,False
樕,鼠,ㄙㄨˋ,6A15,False
樗,鼠,ㄕㄨ,6A17,True
樜,鼠,ㄕㄨˋ,6A1C,False
樞,鼠,ㄕㄨ,6A1E,False
樣,羊,ㄧㄤˋ,6A23,True
樦,豬,ㄓㄨˋ,6A26,False
橥,豬,ㄓㄨ,6A65,False
樴,豬,ㄓˊ,6A34,False
樹,鼠,ㄕㄨˋ,6A39,False
橊,牛,ㄌㄧㄡˊ,6A4A,False
橐,兔,ㄉㄨˋ,6A50,True
橘,雞,ㄐㄩˊ,6A58,False
橚,鼠,ㄙㄨˋ,6A5A,False
機,雞,ㄐㄧ,6A5F,False
橮,牛,ㄌㄧㄡˇ,6A6E,False
橶,雞,ㄐㄧˊ,6A76,False
橾,鼠,ㄕㄨ,6A7E,False
檂,龍,ㄋㄨㄥˊ,6A82,False
檋,雞,ㄐㄩˊ,6A8B,True
檕,雞,ㄐㄧˋ,6A95,True
檝,雞,ㄐㄧˊ,6A9D,False
檡,鼠,ㄕˋ,6AA1,True
檨,蛇,ㄕㄜ,6AA8,False
檱,雞,ㄐㄧ,6AB1,True
檴,猴,ㄏㄨㄛˋ,6AB4,False
檵,雞,ㄐㄧˋ,6AB5,True
櫅,雞,ㄐㄧ,6AC5,False
櫍,豬,ㄓˋ,6ACD,False
櫛,豬,ㄓˋ,6ADB,True
櫝,兔,ㄉㄨˊ,6ADD,False
櫡,豬,ㄓㄨˋ,6AE1,True
櫫,豬,ㄓㄨ,6AEB,False
櫭,雞,ㄐㄧˋ,6AED,True
櫧,豬,ㄓㄨ,6AE7,False
櫯,鼠,ㄙㄨ,6AEF,False
櫳,龍,ㄌㄨㄥˊ,6AF3,False
櫸,雞,ㄐㄩˇ,6AF8,False
欁,龍,ㄋㄨㄥˊ,6B01,False
欅,雞,ㄐㄩˇ,6B05,False
欇,蛇,ㄕㄜˋ,6B07,False
欘,豬,ㄓㄨˊ,6B18,True
欱,猴,ㄏㄜ,6B31,True
㰵,豬,ㄗㄨˊ,3C35,False
欻,虎,ㄏㄨ,6B3B,True
歑,虎,ㄏㄨ,6B51,False
歙,蛇,ㄕㄜˋ,6B59,True
止,豬,ㄓˇ,6B62,False
歫,雞,ㄐㄩˋ,6B6B,False
歮,蛇,ㄙㄜˋ,6B6E,False
歰,蛇,ㄙㄜˋ,6B70,True
死,鼠,ㄙˇ,6B7B,False
殃,羊,ㄧㄤ,6B83,False
殊,鼠,ㄕㄨ,6B8A,False
殐,鼠,ㄙㄨˋ,6B90,False
殕,猴,ㄈㄡˇ,6B95,False
殖,鼠,ㄕˋ,6B96,True
殛,雞,ㄐㄧˊ,6B9B,False
殬,兔,ㄉㄨˋ,6BAC,False
殰,兔,ㄉㄨˊ,6BB0,False
殳,鼠,ㄕㄨ,6BB3,False
殶,豬,ㄓㄨˋ,6BB6,False
殺,蛇,ㄕㄜˋ,6BBA,True
𣪠,雞,ㄐㄧˋ,23AA0,True
毄,雞,ㄐㄧ,6BC4,False
毒,兔,ㄉㄨˊ,6BD2,True
毧,龍,ㄖㄨㄥˊ,6BE7,False
毩,雞,ㄐㄩˊ,6BE9,False
毱,雞,ㄐㄩˊ,6BF1,False
毹,鼠,ㄕㄨ,6BF9,True
毼,猴,ㄏㄜˊ,6BFC,False
氄,龍,ㄖㄨㄥˇ,6C04,False
氏,豬,ㄓ,6C0F,True
氐,豬,ㄓ,6C10,True
氟,虎,ㄈㄨˊ,6C1F,False
氠,蛇,ㄕㄣ,6C20,False
氧,羊,ㄧㄤˇ,6C27,False
氱,羊,ㄧㄤˇ,6C31,False
汁,鼠,ㄕ,6C41,True
汜,鼠,ㄙˋ,6C5C,False
汤,羊,ㄧㄤˊ,6C64,True
汥,豬,ㄓ,6C65,False
汩,虎,ㄏㄨˊ,6C69,True
汲,雞,ㄐㄧˊ,6C72,False
汼,牛,ㄋㄧㄡˊ,6C7C,False
沈,蛇,ㄕㄣˇ,6C88,True
沍,虎,ㄏㄨˋ,6C8D,False
沎,猴,ㄏㄨㄛˋ,6C8E,False
沚,豬,ㄓˇ,6C9A,False
沟,狗,ㄍㄡ,6C9F,False
沠,牛,ㄌㄧㄡˊ,6CA0,False
沪,虎,ㄏㄨˋ,6CAA,False
沭,鼠,ㄕㄨˋ,6CAD,False
沮,雞,ㄐㄩˇ,6CAE,True
河,猴,ㄏㄜˊ,6CB3,False
沸,虎,ㄈㄨˊ,6CB8,True
治,豬,ㄓˋ,6CBB,True
泀,鼠,ㄙ,6CC0,False
泃,雞,ㄐㄩ,6CC3,True
泖,牛,ㄌㄧㄡˇ,6CD6,True
泗,鼠,ㄙˋ,6CD7,False
泘,虎,ㄏㄨ,6CD8,False
泜,豬,ㄓˋ,6CDC,True
泝,鼠,ㄙㄨˋ,6CDD,False
泞,豬,ㄓㄨˋ,6CDE,True
泣,蛇,ㄙㄜˋ,6CE3,True
泤,鼠,ㄙˋ,6CE4,False
泦,雞,ㄐㄩˊ,6CE6,False
注,豬,ㄓㄨˋ,6CE8,True
泭,虎,ㄈㄨˊ,6CED,True
泱,羊,ㄧㄤˇ,6CF1,True
泲,雞,ㄐㄧˇ,6CF2,False
泷,龍,ㄌㄨㄥˊ,6CF7,True
泽,鼠,ㄕˋ,6CFD,True
洁,雞,ㄐㄧˊ,6D01,True
洉,猴,ㄏㄡˋ,6D09,False
洋,羊,ㄧㄤˇ,6D0B,True
洎,雞,ㄐㄧˋ,6D0E,False
洑,虎,ㄈㄨˋ,6D11,True
洔,豬,ㄓˇ,6D14,False
洙,豬,ㄓㄨ,6D19,False
洰,雞,ㄐㄩˋ,6D30,False
洷,豬,ㄓˋ,6D37,False
活,狗,ㄍㄨㄛ,6D3B,True
洽,猴,ㄏㄜˊ,6D3D,True
流,牛,ㄌㄧㄡˊ,6D41,False
浉,鼠,ㄕ,6D49,False
济,雞,ㄐㄧˇ,6D4E,True
浏,牛,ㄌㄧㄡˊ,6D4F,False
浒,虎,ㄏㄨˇ,6D52,False
浓,龍,ㄋㄨㄥˊ,6D53,False
洍,鼠,ㄙˋ,6D0D,False
浮,虎,ㄈㄨˊ,6D6E,False
涁,蛇,ㄕㄣˋ,6D81,False
涂,兔,ㄊㄨˊ,6D82,False
涉,蛇,ㄕㄜˋ,6D89,True
涋,兔,ㄊㄨ,6D8B,False
涑,鼠,ㄕㄨˋ,6D91,True
涘,鼠,ㄙˋ,6D98,False
涜,兔,ㄉㄨˊ,6D9C,False
涡,狗,ㄍㄨㄛ,6DA1,True
涩,蛇,ㄙㄜˋ,6DA9,False
涪,虎,ㄈㄨˊ,6DAA,True
液,鼠,ㄕˋ,6DB2,True
涸,猴,ㄏㄜˊ,6DB8,True
涺,雞,ㄐㄩ,6DBA,False
淉,狗,ㄍㄨㄛˇ,6DC9,False
淑,鼠,ㄕㄨ,6DD1,True
淗,雞,ㄐㄩˊ,6DD7,False
淛,豬,ㄓˋ,6DDB,True
淬,豬,ㄗㄨˊ,6DEC,True
淰,蛇,ㄕㄣˇ,6DF0,True
深,蛇,ㄕㄣ,6DF1,False
淴,虎,ㄏㄨ,6DF4,True
淽,豬,ㄓˇ,6DFD,False
済,雞,ㄐㄧˋ,6E08,False
渉,蛇,ㄕㄜˋ,6E09,True
渎,兔,ㄉㄨˊ,6E0E,True
渖,蛇,ㄕㄣˇ,6E16,False
渗,蛇,ㄕㄣˋ,6E17,True
渚,豬,ㄓㄨˇ,6E1A,False
渠,雞,ㄐㄩˋ,6E20,True
渡,兔,ㄉㄨˋ,6E21,False
渦,狗,ㄍㄨㄛ,6E26,True
渴,猴,ㄏㄜˊ,6E34,True
游,牛,ㄌㄧㄡˊ,6E38,True
湁,鼠,ㄕˊ,6E41,False
湒,雞,ㄐㄧˊ,6E52,False
湖,虎,ㄏㄨˊ,6E56,False
湜,鼠,ㄕˊ,6E5C,False
湤,鼠,ㄕ,6E64,False
湥,兔,ㄊㄨˊ,6E65,False
湨,雞,ㄐㄩˊ,6E68,True
湯,羊,ㄧㄤˊ,6E6F,True
湰,龍,ㄌㄨㄥˊ,6E70,False
湱,猴,ㄏㄨㄛˋ,6E71,False
湿,鼠,ㄕ,6E7F,True
滞,豬,ㄓˋ,6EDE,False
溜,牛,ㄌㄧㄡˊ,6E9C,True
溝,狗,ㄍㄡ,6E9D,True
溡,鼠,ㄕˊ,6EA1,False
溤,馬,ㄇㄚˇ,6EA4,False
溥,虎,ㄈㄨ,6EA5,True
溮,鼠,ㄕ,6EAE,False
溯,鼠,ㄙㄨˋ,6EAF,True
溶,龍,ㄖㄨㄥˊ,6EB6,False
溸,鼠,ㄙㄨˋ,6EB8,False
溹,鼠,ㄙㄨˋ,6EB9,True
溼,鼠,ㄕ,6EBC,True
滆,猴,ㄏㄜˊ,6EC6,True
滍,豬,ㄓˋ,6ECD,True
滏,虎,ㄈㄨˇ,6ECF,False
滝,龍,ㄌㄨㄥˊ,6EDD,True
滠,蛇,ㄕㄜˋ,6EE0,False
滬,虎,ㄏㄨˋ,6EEC,False
滯,豬,ㄓˋ,6EEF,True
滲,蛇,ㄕㄣˋ,6EF2,True
滸,虎,ㄏㄨˇ,6EF8,True
滹,虎,ㄏㄨˇ,6EF9,True
滽,龍,ㄖㄨㄥˊ,6EFD,True
漃,雞,ㄐㄧˊ,6F03,False
漈,雞,ㄐㄧˋ,6F08,False
漍,狗,ㄍㄨㄛˊ,6F0D,False
漐,豬,ㄓˊ,6F10,False
漬,蛇,ㄙㄜˋ,6F2C,True
漱,鼠,ㄕㄨˋ,6F31,True
漻,牛,ㄌㄧㄡˊ,6F3B,True
漾,羊,ㄧㄤˊ,6F3E,True
潄,鼠,ㄕㄨˋ,6F44,True
潌,豬,ㄓˋ,6F4C,False
漋,龍,ㄌㄨㄥˊ,6F0B,False
潗,雞,ㄐㄧˊ,6F57,False
潥,鼠,ㄙㄨˋ,6F65,False
潳,兔,ㄊㄨˊ,6F73,False
潴,豬,ㄓㄨ,6F74,False
潻,鼠,ㄕㄨˇ,6F7B,False
澁,蛇,ㄙㄜˋ,6F81,False
澌,鼠,ㄙ,6F8C,True
澍,豬,ㄓㄨˋ,6F8D,True
澑,牛,ㄌㄧㄡˊ,6F91,True
澓,虎,ㄈㄨˊ,6F93,False
澕,猴,ㄏㄜˊ,6F95,False
濐,豬,ㄓㄨˇ,6FD0,False
澤,鼠,ㄕˋ,6FA4,True
澨,鼠,ㄕˋ,6FA8,False
澽,雞,ㄐㄩˋ,6FBD,False
激,雞,ㄐㄧ,6FC0,True
濃,龍,ㄋㄨㄥˊ,6FC3,False
濄,狗,ㄍㄨㄛ,6FC4,True
濇,蛇,ㄙㄜˋ,6FC7,False
濈,雞,ㄐㄧˊ,6FC8,False
濊,猴,ㄏㄨㄛˋ,6FCA,True
濖,鼠,ㄕㄨˋ,6FD6,False
澀,蛇,ㄙㄜˋ,6F80,False
濕,鼠,ㄕ,6FD5,True
濟,雞,ㄐㄧˇ,6FDF,True
濩,虎,ㄏㄨˋ,6FE9,True
瀁,羊,ㄧㄤˇ,7001,True
瀃,鼠,ㄙˋ,7003,False
瀆,兔,ㄉㄨˊ,7006,True
瀋,蛇,ㄕㄣˇ,700B,True
瀏,牛,ㄌㄧㄡ,700F,True
瀒,蛇,ㄙㄜˋ,7012,False
瀖,猴,ㄏㄨㄛˋ,7016,False
瀜,龍,ㄖㄨㄥˊ,701C,True
瀦,豬,ㄓㄨ,7026,False
瀧,龍,ㄌㄨㄥˊ,7027,True
瀫,虎,ㄏㄨˊ,702B,False
瀱,雞,ㄐㄧˋ,7031,False
灄,蛇,ㄕㄜˋ,7044,True
灑,鼠,ㄕ,7051,True
灟,豬,ㄓㄨˊ,705F,False
火,猴,ㄏㄨㄛ,706B,True
灬,猴,ㄏㄡˇ,706C,True
炀,羊,ㄧㄤˋ,7080,True
炄,牛,ㄋㄧㄡˇ,7084,False
炙,豬,ㄓˋ,7099,False
炢,豬,ㄓㄨˊ,70A2,False
炥,虎,ㄈㄨˊ,70A5,False
炬,雞,ㄐㄩˋ,70AC,False
炴,羊,ㄧㄤˇ,70B4,False
炷,豬,ㄓㄨˋ,70B7,False
炻,鼠,ㄕˊ,70BB,False
烀,虎,ㄏㄨ,70C0,False
烊,羊,ㄧㄤˋ,70CA,True
烒,鼠,ㄕˋ,70D2,False
烛,豬,ㄓㄨˊ,70DB,False
烰,虎,ㄈㄨˊ,70F0,False
烼,虎,ㄏㄨ,70FC,False
烿,龍,ㄖㄨㄥˊ,70FF,False
焀,虎,ㄏㄨˊ,7100,False
焂,鼠,ㄕㄨˊ,7102,False
焃,猴,ㄏㄜˋ,7103,False
焏,雞,ㄐㄧˊ,710F,True
焗,雞,ㄐㄩˊ,7117,False
焣,雞,ㄐㄩˋ,7123,False
焤,虎,ㄈㄨˇ,7124,False
